Channel Title,Channel Username,ID,Message,Date,Media Path,Media Type,Views
Fashion tera,@Fashiontera,4124,"〰️〰️〰️〰️〰️〰️〰️

🔥Convers Boots 🔥
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42,43
Price   4200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
〰️〰️〰️〰️〰️",2025-04-25T18:14:03+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4124.jpg,photo,2964
Fashion tera,@Fashiontera,4123,"〰️〰️〰️〰️〰️〰️〰️
Nike SB
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,41
Price   3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ

〰️〰️〰️〰️〰️",2025-04-24T18:11:40+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4123.jpg,photo,2746
Fashion tera,@Fashiontera,4122,,2025-04-24T18:11:39+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4122.jpg,photo,2793
Fashion tera,@Fashiontera,4119,"〰️〰️〰️〰️〰️〰️〰️
Adidas Campus 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,42,43
Price   3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ

〰️〰️〰️〰️〰️",2025-04-24T18:07:35+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4119.jpg,photo,3018
Fashion tera,@Fashiontera,4118,,2025-04-24T18:07:35+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4118.jpg,photo,2834
Fashion tera,@Fashiontera,4117,,2025-04-24T18:07:34+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4117.jpg,photo,2455
Fashion tera,@Fashiontera,4116,,2025-04-24T18:07:34+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4116.jpg,photo,1983
Fashion tera,@Fashiontera,4115,"〰️〰️〰️〰️〰️〰️〰️
Airforce 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42,43
Price   3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ

〰️〰️〰️〰️〰️",2025-04-22T16:34:37+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4115.jpg,photo,2463
Fashion tera,@Fashiontera,4114,,2025-04-22T16:34:37+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4114.jpg,photo,2241
Fashion tera,@Fashiontera,4112,"〰️〰️〰️〰️〰️〰️〰️
Nike 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42,43
Price   3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ

〰️〰️〰️〰️〰️",2025-04-19T13:34:13+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4112.jpg,photo,3115
Fashion tera,@Fashiontera,4111,,2025-04-19T13:34:13+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4111.jpg,photo,2794
Fashion tera,@Fashiontera,4110,,2025-04-19T13:34:12+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4110.jpg,photo,2390
Fashion tera,@Fashiontera,4109,,2025-04-17T15:34:39+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4109.jpg,photo,2631
Fashion tera,@Fashiontera,4108,,2025-04-17T15:34:39+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4108.jpg,photo,2860
Fashion tera,@Fashiontera,4107,,2025-04-17T15:34:38+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4107.jpg,photo,2992
Fashion tera,@Fashiontera,4106,,2025-04-17T15:34:38+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4106.jpg,photo,2435
Fashion tera,@Fashiontera,4105,,2025-04-17T15:34:38+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4105.jpg,photo,2651
Fashion tera,@Fashiontera,4104,,2025-04-17T15:34:38+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4104.jpg,photo,2530
Fashion tera,@Fashiontera,4103,,2025-04-17T15:34:38+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4103.jpg,photo,2440
Fashion tera,@Fashiontera,4102,,2025-04-17T15:34:38+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4102.jpg,photo,2285
Fashion tera,@Fashiontera,4101,"〰️〰️〰️〰️〰️〰️〰️
Jordan low
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,41
Price  3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2025-04-15T12:32:12+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4101.jpg,photo,2597
Fashion tera,@Fashiontera,4100,,2025-04-15T12:32:12+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4100.jpg,photo,2513
Fashion tera,@Fashiontera,4099,"〰️〰️〰️〰️〰️〰️〰️
Air-force 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    # 43
Price   3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2025-04-14T17:10:53+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4099.jpg,photo,2503
Fashion tera,@Fashiontera,4098,"〰️〰️〰️〰️〰️〰️〰️
በድጋሚ ገብቷል

🔥Convers 🔥
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42,43
Price   3950
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2025-04-08T19:25:04+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@Fashiontera_4098.jpg,photo,2937
ምርጥ ዕቃ,@MerttEka,8458,,2025-06-19T13:50:44+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@MerttEka_8458.jpg,photo,5176
ምርጥ ዕቃ,@MerttEka,8457,,2025-06-19T13:50:44+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@MerttEka_8457.jpg,photo,5170
ምርጥ ዕቃ,@MerttEka,8456,"📣 Su Tai Electric Touch Stove

✔️  Ceramic Stove
☄️ 3500Watt+3500Watt
✔️ ፍሳሽ የማያስገባ
✔️  ፈጣን ሃይል ያለው
✔️  Timer እና Lock የተገጠመለት
✔️  ለማንኛውም ድስት የሚሆን

💵💵9000 ብር 💵💵

🚗A.A  Delivery 👉 100 ብር ብቻ

🚗 መኪና ማቆሚያ ከተቸገሩ ይደውሉልን እናቀብልዎታለን

🔤🔤🔤🔤🔤 🔤🔤🔤

📞0944-22-23-24 / @ordermertteka1

📞 0904-94-48-48 / @ordermertteka2

📌ሞባይል ባንኪንግ እንጠቀማለን
  
🌐አድራሻችን🌐

🔍መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌



TikTok 📱 tiktok.com/@mirtteka
Telegram📱  t.me/MerttEka 

📎ለወዳጆችዎ forward ያድርጉ",2025-06-19T13:50:44+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@MerttEka_8456.jpg,photo,4839
4Free Market🇪🇹,@forfreemarket,10605,"📣Nokba Three Wing Cloth Draying RACK

🛡 ከአልሙኒየም የተሰራ
🛡 የጫማ ማስቀመጫም አለው
🛡 የቱርክ ምርት ጠንካራ
🛡 ተጣጥፎ የሚቀመጥ ቦታ ቆጣቢ
🛡 የመቆንጠጫ ማስቀመጫ አለው
👀 ባለ ሁለት ክንፍ  160cm ቁመት እና 70cm ስፋት አለው
👀ባለ 3 ክንፋ ደግሞ  165cm ቁመትና 60cm ስፋት አለው


💦 Price: ✅ 10,500 Birr
   

1️⃣.📍ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04 

2️⃣.📍መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316



ለማዘዝ እነዚን ቁጥሮች ይጠቀሙ🔽
                               📲 0911100302
                                     0911887579
🔖
💬በቴሌግራም ለማዘዝ ➡️ @Akdat

ቤተሰብ ይሁኑ🔽
https://t.me/forfreemarket
   
🇪🇹 4FREE MARKET 🇪🇹 ",2025-06-19T14:19:11+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@forfreemarket_10605.jpg,photo,1861
4Free Market🇪🇹,@forfreemarket,10604,"📣Nokba Three Wing Cloth Draying RACK

🛡 ከአልሙኒየም የተሰራ
🛡 የጫማ ማስቀመጫም አለው
🛡 የቱርክ ምርት ጠንካራ
🛡 ተጣጥፎ የሚቀመጥ ቦታ ቆጣቢ
🛡 የመቆንጠጫ ማስቀመጫ አለው
👀  145cm ቁመትና 60cm ስፋት አለው


💦 Price: ✅ 8,000  Birr
    
   ",2025-06-19T14:19:11+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@forfreemarket_10604.jpg,photo,1616
CLASSY BRAND ®,@classybrands,8187,,2025-06-11T16:47:20+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8187.jpg,photo,2906
CLASSY BRAND ®,@classybrands,8186,,2025-06-11T16:47:19+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8186.jpg,photo,2902
CLASSY BRAND ®,@classybrands,8185,,2025-06-11T16:47:19+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8185.jpg,photo,2883
CLASSY BRAND ®,@classybrands,8184,,2025-06-11T16:47:18+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8184.jpg,photo,2890
CLASSY BRAND ®,@classybrands,8183,"CLASSY BRAND 

⚡NFL Jersey Tshirt  
⚡Price 2500br

Shop Num ☎️ 0907000777
Manager 📞 0919181353
Join 👉 @classybrands    
Inbox 👉 @classybrandseller 

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-06-11T16:47:18+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8183.jpg,photo,2905
CLASSY BRAND ®,@classybrands,8182,,2025-06-06T10:07:38+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8182.jpg,photo,4862
CLASSY BRAND ®,@classybrands,8181,,2025-05-30T13:11:16+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8181.jpg,photo,6951
CLASSY BRAND ®,@classybrands,8180,,2025-05-30T13:11:16+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8180.jpg,photo,6929
CLASSY BRAND ®,@classybrands,8179,"CLASSY BRAND 

⚡Leather Jacket 
⚡Price 3999br

Shop Num ☎️ 0907000777
Manager 📞 0919181353
Join 👉 @classybrands    
Inbox 👉 @classybrandseller 

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-30T13:11:16+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8179.jpg,photo,6097
CLASSY BRAND ®,@classybrands,8175,,2025-05-23T15:46:22+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8175.jpg,photo,8165
CLASSY BRAND ®,@classybrands,8174,,2025-05-23T15:46:22+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8174.jpg,photo,8582
CLASSY BRAND ®,@classybrands,8173,"CLASSY BRAND 

⚡Airforce 1 “ Stussy “😱😘🤩
⚡Size 40,41,42,43
⚡Price 5000br  

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:46:22+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8173.jpg,photo,6938
CLASSY BRAND ®,@classybrands,8172,"CLASSY BRAND 

⚡Airforce 1 “ Stussy “😱😘🤩
⚡Size 40,41,42,43
⚡Price 5000br  

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:46:15+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8172.jpg,photo,6649
CLASSY BRAND ®,@classybrands,8171,"CLASSY BRAND 

⚡Airforce 1 “ Molten Metal“ 😱😘🤩
⚡Size 40,41,42,43
⚡Price  5000br  

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:46:12+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8171.jpg,photo,4873
CLASSY BRAND ®,@classybrands,8170,,2025-05-23T15:46:10+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8170.jpg,photo,4342
CLASSY BRAND ®,@classybrands,8169,,2025-05-23T15:46:10+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8169.jpg,photo,5445
CLASSY BRAND ®,@classybrands,8168,"CLASSY BRAND 

⚡Bape Sta “ Shark Teeth “😱😘🤩
⚡️ Price 5000br 
⚡Size 40,41,42,43 

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:46:10+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8168.jpg,photo,4023
CLASSY BRAND ®,@classybrands,8167,,2025-05-23T15:46:02+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8167.jpg,photo,4519
CLASSY BRAND ®,@classybrands,8166,,2025-05-23T15:46:02+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8166.jpg,photo,4486
CLASSY BRAND ®,@classybrands,8165,"CLASSY BRAND 

⚡Airforce 1 “ Lanvin “ 😱😘🤩
⚡Size 40,41,42,43
⚡Price  5000br  

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:46:02+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8165.jpg,photo,3867
CLASSY BRAND ®,@classybrands,8164,"CLASSY BRAND 

⚡Air Jordan 5 “ Stealth“ 😱😘🤩
⚡️ Price 5000br
⚡Size 40,41,42,43

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:45:53+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8164.jpg,photo,4265
CLASSY BRAND ®,@classybrands,8163,"CLASSY BRAND 

⚡Air Jordan 11 “ Cap & Gown “ 😱😘🤩
⚡️ Price 5000br
⚡Size 40,41,42,43

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:45:43+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8163.jpg,photo,3713
CLASSY BRAND ®,@classybrands,8162,"CLASSY BRAND 

⚡Air Jordan 11 “ Cool Grey “ 😱😘🤩
⚡️ Price 5000br
⚡Size 40,41,42,43

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:45:40+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8162.jpg,photo,3406
CLASSY BRAND ®,@classybrands,8161,"CLASSY BRAND 

⚡Air Jordan 1 “ Patent Blue “ 😱😘🤩
⚡Size 40,41,42,43
⚡Price 4500br  

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:45:32+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8161.jpg,photo,3614
CLASSY BRAND ®,@classybrands,8160,"CLASSY BRAND 

⚡Air Jordan 1 “ Patent Bred “ 😱😘🤩
⚡Size 40,41,42,43
⚡Price 4500br  

Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌 Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:45:30+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8160.jpg,photo,3805
CLASSY BRAND ®,@classybrands,8159,,2025-05-23T15:15:11+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8159.jpg,photo,3718
CLASSY BRAND ®,@classybrands,8158,"CLASSY BRAND 

⚡Y2K Eyeglass 😱😘
⚡Price 999br
      
Shop num ☎️ 0907000777
Manager  📞 0919181353
Join  👉  @classybrands    
Inbox 👉 @classybrandseller

📌Address - Addis Ababa , HayaHulet (22 ) : Town Square Mall 4th floor : Shop num 402",2025-05-23T15:15:11+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8158.jpg,photo,3754
CLASSY BRAND ®,@classybrands,8157,,2025-05-23T15:15:09+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8157.jpg,photo,3863
CLASSY BRAND ®,@classybrands,8156,,2025-05-23T15:15:09+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8156.jpg,photo,4235
CLASSY BRAND ®,@classybrands,8155,,2025-05-23T15:15:09+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8155.jpg,photo,4479
CLASSY BRAND ®,@classybrands,8154,,2025-05-23T15:15:09+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@classybrands_8154.jpg,photo,3990
